text	label
until one day , renata adhiswara ( rachel maryam ) came into his world . 	0
although their characters and temperaments couldn't be less alike , 19-year olds wei and jie are best friends . 	0
the movie straddles the fence between escapism and social commentary , and on both sides it falls short . 	1
this is one of mr . chabrol's subtlest works , but also one of his most uncanny . 	1
the sisters of st john of god have maintained a presence in the kimberley for nearly 100 years . 	0
film can't quite maintain its initial momentum , but remains sporadically funny throughout . 	1
"with a "" spy kids "" sequel opening next week , why bother with a contemptible imitator starring a "" snl "" has-been acting like an 8-year-old channeling roberto benigni ? "	1
as the days count down , francis comes face to face with his own fear of failure and the spectre of selling out his dreams . 	0
while introducing his film mockery , he receives a phone call from his producer lying in intensive care at a hospital . 	0
while not all transitions to adulthood are so fraught , there's much truth and no small amount of poetry in girls can't swim . 	1
chris jones ( malik yoba ) is a strong , independent , black man who finds himself lost on a desolate road . 	0
the best way to describe it is as a cross between paul thomas anderson's magnolia and david lynch's mulholland dr . 	1
on the set he meets movie star and ex-cello-player inga ( fabienne babe ) - and the experience is bizarre spirited uplifting a com&#233 ; die humaine . 	0
as he returns to moscow he finds a new world ruled by underworld bosses , criminal clans fighting each other and utter chaos on the desperately keeping appearances streets of russian capital . 	0
he dies before he gets a chance to communicate with the spirit and his dead body with the ouija board is left to the devices to his strung out friends . 	0
the future is on it's way to atlantic city on a bus . 	0
high crimes works to keep us involved and make us care . 	1
harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . 	1
when starla figures out that genevieve deliberately set it up by giving her bad tutoring to fail all those classes , she begins an all-out personal war against genevieve to take back her social life . 	0
learn about competitions such as k- ! , the world's most popular martial arts competition . 	0
set in 1989 , during the historical week in which the berlin wall came tumbling down . 	0
from his first hand accounts of the ( wonderland murders aka woodland murders ) . 	0
as it abruptly crosscuts among the five friends , it fails to lend the characters' individual stories enough dramatic resonance to make us care about them . 	1
he must do this in secret so that the parents and school personnel know nothing of his plan . 	0
a documentary to make the stones weep -- as shameful as it is scary . 	1
louis is a struggling painter whose life is turned upside down when his wish comes true and he becomes trapped in his own paintings . 	0
your night horrors start to bleed into your day job . 	0
jake had no idea he had a twin brother , let alone that he worked for the cia . 	0
her unsolicited yet intriguing input begins to inadvertently influence alex and his story and soon real life begins to imitate art . 	0
making use of homemade steel helmets and chest plates to stop bullets , they committed a series of robberies from 1878-80 , when kelly was captured and hanged in melbourne . 	0
when marisa's true identity is revealed , the two find that they are worlds apart , even though the distance separating them is just a subway ride between manhattan and the bronx . 	0
the exploitative , clumsily staged violence overshadows everything , including most of the actors . 	1
